todate,Ticker symbol,Security,SEC filings,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,close,low,high,volume,Unnamed: 0.1,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sentiment_Score,Pos_Neg
2015-04-10,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.69,15.72,15.6,15.79,43817700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.7882,-1.0
2015-04-13,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.78,15.8,15.74,15.86,49191200.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.007249999999999979,0.0
2015-04-14,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.88,15.82,15.71,15.95,84385400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.42438000000000003,0.4
2015-04-15,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.7,15.64,15.59,15.85,124479100.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.9729333333333333,1.0
2015-04-16,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.64,15.79,15.58,15.94,105591000.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.7399999999999999,1.0
2015-04-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.71,15.56,15.5,15.75,88994300.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.9971,1.0
2015-04-20,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.62,15.57,15.56,15.69,53649400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.0,0.0
2015-04-21,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.6,15.5,15.43,15.64,64033100.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.7985333333333333,1.0
2015-04-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.55,15.74,15.49,15.83,73092800.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.494525,0.5
2015-04-23,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.72,15.69,15.68,15.8,50292200.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.99135,1.0
2015-04-24,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.71,15.64,15.61,15.75,40766100.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.0,0.0
2015-04-27,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.63,15.56,15.56,15.76,73523400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.32626666666666665,0.3333333333333333
2015-04-28,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.58,15.65,15.5,15.71,58080100.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.0,0.0
2015-04-29,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,15.6,15.98,15.57,16.040001,134499400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.37213333333333337,0.3333333333333333
2015-04-30,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.0,15.93,15.8,16.049999,78313900.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.7255333333333334,1.0
2015-05-01,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.0,16.110001,15.92,16.15,78171400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.0,0.0
2015-05-04,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.139999,16.440001,16.120001,16.450001,76592300.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.3612,1.0
2015-05-05,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.42,16.35,16.33,16.610001,106148700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.9994,1.0
2015-05-06,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.360001,16.290001,16.08,16.49,96426500.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.7626,1.0
2015-05-07,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.23,16.24,16.09,16.33,73794800.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.2881,0.0
2015-05-08,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.32,16.450001,16.219999,16.459999,86333700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.5508333333333333,0.3333333333333333
2015-05-11,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.450001,16.49,16.43,16.59,56246000.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.53405,1.0
2015-05-12,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.459999,16.43,16.35,16.48,59627100.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.7717,-1.0
2015-05-13,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.440001,16.469999,16.360001,16.52,47330600.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.8779,1.0
2015-05-14,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.530001,16.52,16.450001,16.59,55395700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.0,0.0
